Id,Directory,MapName,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"2106","WarsongGulch2","戰歌峽谷","在位於梣谷森林和貧瘠之地交界處的戰歌峽谷中，聯盟和部落之間的戰爭一直在激烈地進行著。

在這個10人對10人的搶旗型戰場，首先奪得3面旗幟的那方就是勝利者。

為了幫助自己的盟友取得勝利，艾澤拉斯的每一個種族都加入這片戰場，用自己的劍和魔法與敵人展開廝殺。","在位於梣谷森林和貧瘠之地交界處的戰歌峽谷中，聯盟和部落之間的戰爭一直在激烈地進行著。

在這個10人對10人的搶旗型戰場，首先奪得3面旗幟的那方就是勝利者。

為了幫助自己的盟友取得勝利，艾澤拉斯的每一個種族都加入這片戰場，用自己的劍和魔法與敵人展開廝殺。","奪取敵方旗幟","- 保護我方旗幟
- 搶奪敵方旗幟
- 搶旗較快的團隊獲勝","0","0","1","3","0","3277","560","-1","-1","-1","0","1","-1","0","12","0","2205463","8396381","787472"
"2107","ArathiBasin2","阿拉希盆地","阿拉希盆地是艾澤拉斯大陸上人類和被遺忘者之間的主要戰場之一。

阿拉希盆地是一個15人對15人的支配型戰場，雙方都企圖盡可能地長時間控制獸欄、鐵匠鋪、礦坑、伐木場與農場。

「污染者」精銳部隊的目標是切斷人類和他們位於南方的矮人同盟之間的聯絡。

而阿拉索聯軍則是想要為暴風城奪回更多的失地。","阿拉希盆地是艾澤拉斯大陸上人類和被遺忘者之間的主要戰場之一。

阿拉希盆地是一個15人對15人的支配型戰場，雙方都企圖盡可能地長時間控制獸欄、鐵匠鋪、礦坑、伐木場與農場。

「污染者」精銳部隊的目標是切斷人類和他們位於南方的矮人同盟之間的聯絡。

而阿拉索聯軍則是想要為暴風城奪回更多的失地。","占領目標","- 占領並守住目標
- 獲得1,500點資源","0","0","1","3","0","3358","559","-1","-1","-1","0","1.25","-1","0","0","0","2205417","8396381","787472"
"2109","IncursionAirshipHorde","8.1.0 Incursion Airship Horde","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449203","3585","262144"
"2110","IncursionAirshipAlliance","8.1.0 Incursion Airship Alliance","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449204","3585","262144"
"2111","WarfrontsDarkshoreHorde","黑海岸戰爭前線 - 部落","","","","","0","0","1","5","7","0","557","0","-1","1","0","1","-1","0","12","0","2268682","-931119523","265488"
"2115","DarkshoreTyrandeScenario","8.1 Darkshore Scenario","","","","","0","0","1","5","7","0","434","0","1","1","0","1","-1","0","12","0","2317283","679493213","262416"
"2116","Islands7","8.0 Islands - Event","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","2449205","411057759","394800"
"2117","NZoth","恩若司","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","0","0","2339391","8396383","1040"
"2118","WintergraspEpic","冬握湖戰鬥","古老的泰坦堡壘，用來保護亞夏梵穹殿。部落和聯盟軍隊激烈地爭奪這個地方的控制權，希望能奪取藏在其中的神器和聖物來對付巫妖王。","古老的泰坦堡壘，用來保護亞夏梵穹殿。部落和聯盟軍隊激烈地爭奪這個地方的控制權，希望能奪取藏在其中的神器和聖物來對付巫妖王。","防禦或進攻冬握堡壘","- 身為防守方時保護堡壘
- 身為攻擊方時摧毀堡壘的最後一道牆","0","0","1","3","2","0","243","-1","-1","571","0","1","-1","0","0","0","2334062","8396381","1040"
"2119","TransportCookingImpossibleAllianceBalloon","傳送：不可能的飪物 - 熱氣球 - 聯盟","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","786448"
"2120","TransportCookingImpossibleHordeBalloon","傳送：不可能的飪物 - 熱氣球 - 聯盟","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","786448"
"2122","N�Zoth","DELETE","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","2449202","142622303","262928"
"2123","SeaPriestDungeonQuests","風暴聖壇任務","","","","","0","0","1","0","7","0","556","-1","-1","1643","0","1","-1","0","13","0","2350754","-2139079075","262704"
"2124","Crestfall","冠殞島 (海嶼11)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","13","0","2353051","411057757","4621872"
"2125","ZandalariTreasury","贊達拉寶庫","","","","","0","0","1","5","7","0","552","-1","-1","-1","0","1","-1","0","0","0","2355286","8396381","1040"
"2127","AbandonedMines","廢棄礦坑","","","Test - Islands - Un'gol Ruins","","0","0","1","0","7","0","549","-1","-1","-1","0","1","-1","0","12","0","2366712","411057759","4621872"
"2128","DaggerRealm","匕首之境","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","2368135","142614109","16"
"2129","DarkshoreHordeQuests","8.1 Darkshore Horde Quests","","","","","0","0","1","0","7","0","434","0","-1","1","0","1","-1","0","12","0","2373017","-1467990435","262416"
"2130","Questfall","任務之落","","","","","0","0","1","0","0","0","4","-1","-1","-1","0","1","-1","0","12","804935","2374525","159399519","262160"
"2131","DarkshoreOutdoorPhase","8.1 Darkshore Outdoor Final Phase","","","","","0","0","1","0","7","0","434","0","1","1","0","1","-1","0","12","0","2393025","159399517","262416"
"2134","TolDagorScenario","托達戈爾事件","","","","","0","0","1","5","7","0","550","-1","-1","1643","0","1","-1","0","13","0","2397997","-2139079075","263952"
"2135","DevSmoketest","Dev Smoketest","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2399368","8396383","1040"
"2136","ZuldazarRaidShipTransport","運輸船：祖達薩侵略船艦","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262152"
"2143","Mechagon","DO NOT USE [Deprecated]","","","","","0","0","1","0","7","0","551","-1","-1","-1","0","1","-1","0","12","1602424","2438745","142622303","1040"
"2145","Transport312214","運輸船：夜精靈戰艦","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","262144"
"2146","Transport312215","運輸船：被遺忘者戰艦","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","262144"
"2147","2147","Icecrown Citadel (8.1)","","","","","0","0","1","0","7","0","250","-1","-1","-1","0","1","-1","0","12","0","2447688","8396381","263184"
"2155","2155","石之大廳事件","","","","","0","0","1","5","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2451869","8396381","1040"
"2156","2156","Visions of N'Zoth - Prototype","","","","","0","0","1","5","7","0","23","0","-1","-1","0","1","-1","0","12","0","2451736","142614111","1040"
"2163","2163","諾姆瑞根事件","","","","","0","0","1","5","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2458539","8396381","1040"
"2164","2164","永恆宮殿","","","","","0","0","1","2","7","0","570","-1","-1","-1","0","1","-1","0","11","0","2475876","142614109","263696"
"2165","2165","SpawnedMO: Night Elf Warship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2486841","3649","1040"
"2166","2166","運輸船：祖達薩侵略波拉勒斯船艦","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","262152"
"2167","2167","超爆機械鬥場","","","","","0","0","1","4","7","0","562","-1","-1","-1","0","1","-1","0","12","0","2488187","8396381","1040"
"2168","2168","Level Design Process, Techniques and Resources","","","","","0","0","1","0","7","0","251","-1","-1","-1","0","1","-1","0","12","0","2488279","8404575","1040"
"2169","2169","奧迪爾事件","","","","","0","0","1","5","7","0","548","-1","-1","-1","0","1","-1","0","12","0","2492269","8396381","1040"
"2170","2170","牛頭人傳承護甲事件","","","","","0","0","1","5","7","0","0","-1","-1","1","0","1","-1","0","0","0","2493099","8396381","1040"
"2174","2174","血色大廳，黑暗遊俠","","","","","2869","-820","1","5","7","0","332","-1","-1","-1","0","1","0","0","12","0","2574522","9444957","262144"
"2175","2175","NPE","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2577041","8404575","1040"
"2176","2176","SpawnedMO: Forsaken Ship Large","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2578977","3649","1040"
"2177","2177","阿拉希盆地：對抗電腦","阿拉希盆地是艾澤拉斯大陸上人類和被遺忘者之間的主要戰場之一。

阿拉希盆地是一個15人對15人的支配型戰場，雙方都企圖盡可能地長時間控制獸欄、鐵匠鋪、礦坑、伐木場與農場。

「污染者」精銳部隊的目標是切斷人類和他們位於南方的矮人同盟之間的聯絡。

而阿拉索聯軍則是想要為暴風城奪回更多的失地。","阿拉希盆地是艾澤拉斯大陸上人類和被遺忘者之間的主要戰場之一。

阿拉希盆地是一個15人對15人的支配型戰場，雙方都企圖盡可能地長時間控制獸欄、鐵匠鋪、礦坑、伐木場與農場。

「污染者」精銳部隊的目標是切斷人類和他們位於南方的矮人同盟之間的聯絡。

而阿拉索聯軍則是想要為暴風城奪回更多的失地。","占領目標","- 占領並守住目標
- 獲得1,500點資源","0","0","1","3","7","3358","559","-1","-1","-1","0","1.25","-1","0","12","0","2618489","142614109","787472"
"2178","2178","墨黑牢獄","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","0","0","2622917","671096413","262160"
"2179","2179","斯坦索姆寵物地城","","","","","3392.317","-3378.483","1","5","7","0","101","-1","-1","-1","0","1","0","5","12","0","2687175","1553","262144"
"2180","2180","幻夢之林(爐石旅店)","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","12","1092881","2687690","142622301","262160"
"2186","2186","The Obsidian Sanctum - 8.2 Magni - Heart of Azeroth","","","","","3438.153","260.4013","1","0","7","0","239","-1","-1","-1","0","1","571","0","12","0","2743738","1565","262144"
"2187","2187","起源大廳","","","","","-10226","-1837.479","1","5","7","0","256","1080","-1","-1","0","1","1","0","12","0","2743739","1565","262144"
"2193","2193","葛拉克朗殞命之地","","","","","0","0","1","5","7","0","216","-1","-1","-1","0","1","-1","0","12","0","2746890","15965","262144"
"2194","2194","爐石旅店","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2751184","134221313","262144"
"2195","2195","爐石旅店","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2752780","8396381","1040"
"2197","2197","科爾拉克復仇之地","在奧特蘭克山脈深處的奧特蘭克山谷，是霜狼氏族的家園。矮人中的雷矛氏族在這裡建造了一座要塞，並試圖深入山谷尋找寶藏，還有關於他們起源的線索。

在這個大規模戰場之中，雙方都企圖瓦解敵人哨塔的防禦，並擊敗敵方將軍(范達爾‧雷矛或德雷克塔爾)。","在奧特蘭克山脈深處的奧特蘭克山谷，是霜狼氏族的家園。矮人中的雷矛氏族在這裡建造了一座要塞，並試圖深入山谷尋找寶藏，還有關於他們起源的線索。

在這個大規模戰場之中，雙方都企圖瓦解敵人哨塔的防禦，並擊敗敵方將軍(范達爾‧雷矛或德雷克塔爾)。","擊殺敵方首領","- 搶奪敵方哨塔和碉堡
- 收集物資來增強部隊
- 擊殺敵方首領","0","0","1","3","0","0","104","-1","-1","-1","0","1","-1","0","12","0","2763698","8396381","1032"
"2207","2207","奈薩里奧巢穴 - 艾澤拉斯之心劇情","","","","","0","0","1","5","7","0","407","-1","-1","-1","0","1","-1","0","12","0","2819978","8404573","263184"
"2208","2208","東部王國 - 朱紅壁壘 - 艾澤拉斯之心劇情","","","","","0","0","1","5","7","0","3","1260","-1","0","0","1","-1","0","12","0","2819979","8404573","263440"
"2209","2209","翡翠夢境 - 艾澤拉斯之心劇情","","","","","0","0","1","5","7","0","418","0","-1","-1","0","1","-1","0","12","0","2819980","8404573","263184"
"2210","2210","圍攻奧格瑪 - 政變事件","","","","","0","0","1","5","7","0","369","-1","-1","-1","0","1","-1","0","12","0","2821940","8404573","263184"
"2211","2211","吉爾尼斯 - 狼人傳承護甲事件","","","","","0","0","1","5","7","0","0","-1","0","0","0","1","-1","0","12","0","2827797","8396381","1040"
"2212","2212","奧格瑪恐怖幻象","","","","","0","0","1","5","7","0","577","0","1","1","0","1","-1","0","12","0","2828486","142614109","37750036"
"2213","2213","暴風城恐怖幻象","","","","","0","0","1","5","7","0","577","0","0","0","0","1","-1","0","12","0","2828487","142614109","37750036"
"2214","2214","大漩渦 - 艾澤拉斯之心","","","","","0","0","1","5","7","0","272","-1","-1","-1","0","1","-1","0","12","0","2832121","1629","262144"
"2215","2215","心之室 - 已修復","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","2832122","142614109","262160"
"2217","2217","奈奧羅薩，甦醒之城","","","","","0","0","1","2","7","0","575","-1","-1","-1","0","1","-1","0","12","0","2842322","142614109","263696"
"2223","2223","永恆之眼 - 艾澤拉斯之心劇情","","","","","3869.981","6984.33","1","5","7","0","236","-1","-1","-1","0","1","571","5","12","0","2887359","1565","262144"
"2224","2224","Programmer Map - Continent","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2905476","8396383","1040"
"2225","2225","Programmer Map - Dungeon","","","","","0","0","1","1","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2905477","8396355","1040"
"2226","2226","Programmer Map - Battlefield","","","","","0","0","1","3","0","0","0","-1","-1","-1","0","1","-1","0","12","0","2905478","8396383","1040"
"2227","2227","Programmer Map - Raid","","","","","0","0","1","2","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2905479","8396383","1040"
"2228","2228","Programmer Map - Scenario","","","","","0","0","1","5","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2905482","8396383","1040"
"2232","2232","卡拉贊地下墓穴 - 艾澤拉斯之心劇情","","","","","0","0","1","5","7","0","200","-1","-1","0","0","1","-1","0","12","0","2915729","679493213","262161"
"2233","2233","玉蛟寺 - HoA事件","","","","","957.706","-2473.41","1","1","7","0","311","-1","-1","-1","0","1","870","0","12","0","2915791","8404573","262144"
"2235","2235","時光之穴 - 週年紀念","","","","","0","0","1","2","7","0","212","-1","-1","-1","0","1","-1","0","12","0","2931534","276831837","1552"
"2236","2236","NPE地城","","","","","0","0","1","1","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2956730","8396383","1040"
"2240","2240","8.3 Stormheim","","","","","0","0","1","0","7","0","0","-1","-1","1220","0","1","-1","0","12","0","2982873","8396381","1040"
"2241","2241","奧丹姆","","","","","0","0","1","0","7","0","3","-1","-1","1","0","1","-1","0","12","0","2982874","8396381","67109904"
"2242","2242","Dev Map - K","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2984885","8396383","1040"
"2243","2243","Dev Map - J","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2984886","8396383","1040"
"2245","2245","深風峽谷","聯盟和部落在四風峽開戰，爭奪熊貓人的土地與忠誠。","聯盟和部落在四風峽開戰，爭奪熊貓人的土地與忠誠。","佔領目標","- 佔領並守住目標
- 獲得1,500點資源","0","0","1","3","4","0","354","-1","-1","-1","0","1","-1","0","12","0","2992913","8396381","525328"
"2247","2247","魔古山事件","","","","","0","0","1","5","7","0","312","-1","-1","-1","0","1","-1","0","12","0","2997969","8396381","1040"
"2249","2249","FX Test Dungeon","","","","","0","0","1","2","7","0","244","-1","-1","-1","0","1","-1","0","12","0","3007219","411057759","393216"
"2250","2250","Test Dungeon PvP","","","","","0","0","1","0","6","0","560","-1","-1","-1","0","1","-1","0","12","0","3011140","411057759","393216"
"2254","2254","Cinematics Test Map (Development Map)","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","3028886","411057759","393216"
"2255","2255","Cinematics Test Map II (Development Map)","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","3028887","411057759","393216"
"2257","2257","心之室 - 事件","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","3033515","142614109","262160"
"2258","2258","廢坑市集 - 事件","","","","","0","0","1","5","7","0","440","120","-1","-1","0","1","-1","0","12","0","3035887","142622301","262672"
"2263","2263","廢坑市集","","","","","0","0","1","0","7","0","440","-1","-1","-1","0","1","-1","0","12","0","3038771","142622301","262672"
"2264","2264","恩若司的幻象 - 奧格瑪 - 工程測試","","","","","0","0","1","5","7","0","0","0","1","1","0","1","-1","0","12","0","3039014","8396381","1040"
"2266","2266","黑翼陷窟事件","","","","","0","0","1","5","7","0","260","-1","-1","-1","0","1","-1","0","12","0","3051771","8396381","1040"
