Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,UiOrderIndex,Flags,SwatchColor0,SwatchColor1
"15471","逆戟鲸","941","307","2","2","0","0","0"
"15472","海豚","941","306","3","3","0","0","0"
"15473","跃潮者","941","308","4","4","0","0","0"
"15474","","942","148","0","0","0","0","0"
"15475","海狮","942","147","1","1","0","0","0"
"15476","逆戟鲸","942","307","2","2","0","0","0"
"15477","海豚","942","306","3","3","0","0","0"
"15478","跃潮者","942","308","4","4","0","0","0"
"15479","","943","148","0","0","0","0","0"
"15480","海狮","943","147","1","1","0","0","0"
"15481","逆戟鲸","943","307","2","2","0","0","0"
"15482","海豚","943","306","3","3","0","0","0"
"15483","跃潮者","943","308","4","4","0","0","0"
"15484","","944","148","0","0","0","0","0"
"15485","白色","944","147","1","1","0","8689810","0"
"15486","逆戟鲸","944","307","5","5","0","0","0"
"15487","海豚","944","306","6","6","0","0","0"
"15488","跃潮者","944","308","7","7","0","0","0"
"15489","","945","148","0","0","0","0","0"
"15490","白色","945","147","1","1","0","8689810","0"
"15491","逆戟鲸","945","307","5","5","0","0","0"
"15492","海豚","945","306","6","6","0","0","0"
"15493","跃潮者","945","308","7","7","0","0","0"
"15494","","946","148","0","0","0","0","0"
"15495","轻柔","946","147","1","1","0","15259508","0"
"15496","绿色","946","147","2","2","0","8490752","0"
"15497","海豚","946","306","6","6","0","0","0"
"15498","跃潮者","946","308","7","7","0","0","0"
"15499","","947","148","0","0","0","0","0"
"15500","轻柔","947","147","1","1","0","15259508","0"
"15501","逆戟鲸","947","307","5","5","0","0","0"
"15502","海豚","947","306","6","6","0","0","0"
"15503","跃潮者","947","308","7","7","0","0","0"
"15504","绿色","944","147","2","2","0","10135552","0"
"15505","黑色","944","147","3","3","0","3817285","0"
"15506","蓝色","944","147","4","4","0","34684","0"
"15507","绿色","945","147","2","2","0","10135552","0"
"15508","黑色","945","147","3","3","0","3817285","0"
"15509","蓝色","945","147","4","4","0","34684","0"
"15510","逆戟鲸","946","307","5","5","0","0","0"
"15511","黑暗","946","147","3","3","0","4737877","0"
"15512","棕色","946","147","4","4","0","7355392","0"
"15513","绿色","947","147","2","2","0","8490752","0"
"15514","黑暗","947","147","3","3","0","4737877","0"
"15515","棕色","947","147","4","4","0","7355392","0"
"15516","","948","148","0","0","0","0","0"
"15517","雄鹿","948","147","1","1","0","0","0"
"15518","猎豹","948","309","2","2","0","0","0"
"15519","母鹿","948","310","3","3","0","0","0"
"15520","","949","148","0","0","0","0","0"
"15521","雄鹿","949","147","1","1","0","0","0"
"15522","猎豹","949","309","2","2","0","0","0"
"15523","母鹿","949","310","3","3","0","0","0"
"15524","","950","148","0","0","0","0","0"
"15525","雄鹿","950","147","1","1","0","0","0"
"15526","猎豹","950","309","2","2","0","0","0"
"15527","母鹿","950","310","3","3","0","0","0"
"15528","","951","148","0","0","0","0","0"
"15529","雄鹿","951","147","1","1","0","0","0"
"15530","猎豹","951","309","2","2","0","0","0"
"15531","母鹿","951","310","3","3","0","0","0"
"15532","","952","148","0","0","0","0","0"
"15533","驼鹿","952","147","1","1","0","0","0"
"15534","猎豹","952","309","2","2","0","0","0"
"15535","母鹿","952","310","3","3","0","0","0"
"15536","","953","148","0","0","0","0","0"
"15537","驼鹿","953","147","1","1","0","0","0"
"15538","猎豹","953","309","2","2","0","0","0"
"15539","母鹿","953","310","3","3","0","0","0"
"15540","","954","148","0","0","0","0","0"
"15541","迅猛龙","954","147","1","1","0","0","0"
"15542","猎豹","954","309","2","2","0","0","0"
"15543","母鹿","954","310","3","3","0","0","0"
"15544","","955","148","0","0","0","0","0"
"15545","迅猛龙","955","147","1","1","0","0","0"
"15546","猎豹","955","309","2","2","0","0","0"
"15547","母鹿","955","310","3","3","0","0","0"
"15548","","956","148","0","0","0","0","0"
"15549","轻柔","956","147","1","1","0","15259508","0"
"15550","绿色","956","147","2","2","0","8490752","0"
"15551","黑暗","956","147","3","3","0","4737877","0"
"15552","棕色","956","147","4","4","0","7355392","0"
"15553","猎豹","956","309","5","5","0","0","0"
"15554","母鹿","956","310","6","6","0","0","0"
"15555","","957","148","0","0","0","0","0"
"15556","轻柔","957","147","1","1","0","15259508","0"
"15557","绿色","957","147","2","2","0","8490752","0"
"15558","黑暗","957","147","3","3","0","4737877","0"
"15559","棕色","957","147","4","4","0","7355392","0"
"15560","猎豹","957","309","5","5","0","0","0"
"15561","母鹿","957","310","6","6","0","0","0"
"15562","","958","148","0","0","0","0","0"
"15563","雄鹰","958","147","1","1","0","0","0"
"15564","警戒猫头鹰","958","311","2","2","0","0","0"
"15565","谦卑飞鸟","958","312","3","3","0","0","0"
"15566","月翼猫头鹰","958","331","4","4","0","0","0"
"15567","","959","148","0","0","0","0","0"
"15568","雄鹰","959","147","1","1","0","0","0"
"15569","警戒猫头鹰","959","311","2","2","0","0","0"
"15570","谦卑飞鸟","959","312","3","3","0","0","0"
"15571","月翼猫头鹰","959","331","4","4","0","0","0"
"15572","","960","148","0","0","0","0","0"
"15573","蝙蝠","960","147","1","1","0","0","0"
"15574","警戒猫头鹰","960","311","2","2","0","0","0"
"15575","谦卑飞鸟","960","312","3","3","0","0","0"
"15576","月翼猫头鹰","960","331","4","4","0","0","0"
"15577","","961","148","0","0","0","0","0"
"15578","蝙蝠","961","147","1","1","0","0","0"
"15579","警戒猫头鹰","961","311","2","2","0","0","0"
"15580","谦卑飞鸟","961","312","3","3","0","0","0"
"15581","月翼猫头鹰","961","331","4","4","0","0","0"
"15582","","962","148","0","0","0","0","0"
"15583","雄鹰","962","147","1","1","0","0","0"
"15584","警戒猫头鹰","962","311","2","2","0","0","0"
"15586","月翼猫头鹰","962","331","4","4","0","0","0"
"15587","","963","148","0","0","0","0","0"
"15588","雄鹰","963","147","1","1","0","0","0"
"15589","警戒猫头鹰","963","311","2","2","0","0","0"
"15591","月翼猫头鹰","963","331","4","4","0","0","0"
"15592","","964","148","0","0","0","0","0"
"15593","翼手龙","964","147","1","1","0","0","0"
"15594","警戒猫头鹰","964","311","2","2","0","0","0"
"15595","谦卑飞鸟","964","312","3","3","0","0","0"
"15596","月翼猫头鹰","964","331","4","4","0","0","0"
"15597","","965","148","0","0","0","0","0"
"15598","翼手龙","965","147","1","1","0","0","0"
"15599","警戒猫头鹰","965","311","2","2","0","0","0"
"15600","谦卑飞鸟","965","312","3","3","0","0","0"
"15601","月翼猫头鹰","965","331","4","4","0","0","0"
"15602","","966","148","0","0","0","0","0"
"15603","蓟鹰","966","147","1","1","0","0","0"
"15604","警戒猫头鹰","966","311","2","2","0","0","0"
"15605","谦卑飞鸟","966","312","3","3","0","0","0"
"15606","月翼猫头鹰","966","331","4","4","0","0","0"
"15607","","967","148","0","0","0","0","0"
"15608","蓟鹰","967","147","1","1","0","0","0"
"15609","警戒猫头鹰","967","311","2","2","0","0","0"
"15610","谦卑飞鸟","967","312","3","3","0","0","0"
"15611","月翼猫头鹰","967","331","4","4","0","0","0"
"15612","烈焰德鲁伊","625","283","31","31","0","0","0"
"15613","烈焰德鲁伊","625","284","32","32","0","0","0"
"15614","烈焰德鲁伊","903","282","30","30","0","0","0"
"15615","烈焰德鲁伊","903","283","31","31","0","0","0"
"15616","烈焰德鲁伊","903","284","32","32","0","0","0"
"15617","烈焰德鲁伊","904","282","30","30","0","0","0"
"15618","烈焰德鲁伊","904","283","31","31","0","0","0"
"15619","烈焰德鲁伊","904","284","32","32","0","0","0"
"15620","烈焰德鲁伊","905","282","30","30","0","0","0"
"15621","烈焰德鲁伊","905","283","31","31","0","0","0"
"15622","烈焰德鲁伊","905","284","32","32","0","0","0"
"15623","烈焰德鲁伊","906","282","30","30","0","0","0"
"15624","烈焰德鲁伊","906","283","31","31","0","0","0"
"15625","烈焰德鲁伊","906","284","32","32","0","0","0"
"15626","烈焰德鲁伊","628","282","30","30","0","0","0"
"15627","烈焰德鲁伊","628","283","31","31","0","0","0"
"15628","烈焰德鲁伊","628","284","32","32","0","0","0"
"15629","烈焰德鲁伊","629","282","30","30","0","0","0"
"15630","烈焰德鲁伊","629","283","31","31","0","0","0"
"15631","烈焰德鲁伊","629","284","32","32","0","0","0"
"15632","烈焰德鲁伊","907","282","29","29","0","0","0"
"15633","烈焰德鲁伊","907","283","30","30","0","0","0"
"15634","烈焰德鲁伊","907","284","31","31","0","0","0"
"15635","烈焰德鲁伊","908","282","29","29","0","0","0"
"15636","烈焰德鲁伊","908","283","30","30","0","0","0"
"15637","烈焰德鲁伊","908","284","31","31","0","0","0"
"15638","烈焰德鲁伊","909","282","29","29","0","0","0"
"15639","烈焰德鲁伊","909","283","30","30","0","0","0"
"15640","烈焰德鲁伊","909","284","31","31","0","0","0"
"15641","烈焰德鲁伊","910","282","29","29","0","0","0"
"15642","烈焰德鲁伊","910","283","30","30","0","0","0"
"15643","烈焰德鲁伊","910","284","31","31","0","0","0"
"15644","烈焰德鲁伊","911","282","29","29","0","0","0"
"15645","烈焰德鲁伊","911","283","30","30","0","0","0"
"15646","烈焰德鲁伊","911","284","31","31","0","0","0"
"15647","烈焰德鲁伊","912","282","29","29","0","0","0"
"15648","烈焰德鲁伊","912","283","30","30","0","0","0"
"15649","烈焰德鲁伊","912","284","31","31","0","0","0"
"15650","","968","12","0","0","0","0","0"
"15651","","968","12","1","1","0","0","0"
"15652","","968","12","2","2","0","0","0"
"15653","","968","12","3","3","0","0","0"
"15654","","969","141","0","0","0","0","0"
"15656","","786","314","5","5","0","8503808","0"
"15657","","786","314","6","6","0","54002","0"
"15658","","786","314","7","7","0","16187392","0"
"15659","","786","314","8","8","0","16756224","0"
"15660","","786","314","9","9","0","11029949","0"
"15666","","786","316","10","10","0","4484703","0"
"15667","","786","316","11","11","0","4220528","0"
"15668","","786","316","12","12","0","5470274","0"
"15669","","786","316","13","13","0","3888504","0"
"15670","","786","316","14","14","0","7557270","0"
"15671","","786","317","15","15","0","0","0"
"15672","分明","970","141","0","0","0","0","0"
"15673","普通","970","141","1","1","0","0","0"
"15674","尖眉","970","141","2","2","0","0","0"
"15675","轻柔","970","141","3","3","0","0","0"
"15676","自然","970","141","4","4","0","0","0"
"15677","柔和","970","141","5","5","0","0","0"
"15678","平眉","970","141","6","6","0","0","0"
"15679","弯眉","970","141","7","7","0","0","0"
"15680","高眉","970","141","8","8","0","0","0"
"15681","粗眉","970","141","9","9","0","0","0"
"15682","全眉","970","141","10","10","0","0","0"
"15683","瘦眉","970","141","11","11","0","0","0"
"15684","圆眉","970","141","12","12","0","0","0"
"15685","细眉","970","141","13","13","0","0","0"
"15686","直眉","970","141","14","14","0","0","0"
"15687","浓眉","970","141","15","15","0","0","0"
"15688","短眉","970","141","16","16","0","0","0"
"15689","狂野","970","141","17","17","0","0","0"
"15690","高耸","970","141","18","18","0","0","0"
"15691","弯拱","970","141","19","19","0","0","0"
"15692","粗厚","970","141","20","20","0","0","0"
"15693","突出","970","141","21","21","0","0","0"
"15694","剪切","970","141","22","22","0","0","0"
"15695","细小","970","141","23","23","0","0","0"
"15696","紧密","970","141","24","24","0","0","0"
"15697","茏葱","970","141","25","25","0","0","0"
"15698","","15","141","30","30","0","0","0"
"15699","","15","141","31","31","0","0","0"
"15700","","15","141","32","32","0","0","0"
"15701","","15","141","33","33","0","0","0"
"15702","","15","141","34","34","0","0","0"
"15703","","15","141","35","35","0","0","0"
"15704","","15","141","36","36","0","0","0"
"15705","","15","141","37","37","0","0","0"
"15706","","15","141","38","38","0","0","0"
"15707","","15","141","39","39","0","0","0"
"15708","","15","141","40","40","0","0","0"
"15709","","15","141","41","41","0","0","0"
"15710","","15","141","42","42","0","0","0"
"15711","","15","141","43","43","0","0","0"
"15712","","15","141","44","44","0","0","0"
"15713","","15","141","45","45","0","0","0"
"15714","","15","141","46","46","0","0","0"
"15715","","15","141","47","47","0","0","0"
"15716","","15","141","48","48","0","0","0"
"15717","","15","141","49","49","0","0","0"
"15718","","15","141","50","50","0","0","0"
"15719","","15","141","51","51","0","0","0"
"15720","","15","141","52","52","0","0","0"
"15721","","15","141","53","53","0","0","0"
"15722","","15","141","54","54","0","0","0"
"15723","","15","141","55","55","0","0","0"
"15724","","15","141","56","56","0","0","0"
"15725","","15","141","57","57","0","0","0"
"15726","","15","141","58","58","0","0","0"
"15727","","15","141","59","59","0","0","0"
"15729","","106","142","18","18","0","0","0"
"15730","","106","142","19","19","0","0","0"
"15731","","544","10","28","1000","0","0","0"
"15732","","545","10","28","1000","0","0","0"
"15733","","797","10","3","3","0","0","0"
"15734","","799","10","3","3","0","0","0"
"15735","","12","35","40","2","0","4862497","0"
"15736","","12","37","41","32","0","4862497","0"
"15737","","12","36","42","62","0","4862497","0"
"15738","","17","41","40","2","0","4862497","0"
"15739","","17","43","41","32","0","4862497","0"
"15740","","17","42","42","62","0","4862497","0"
"15741","顺滑后梳","16","141","33","24","0","0","0"
"15742","","464","12","26","92","0","0","0"
"15743","","464","12","27","93","0","0","0"
"15744","","464","12","28","94","0","0","0"
"15746","","782","333","21","51","0","-3901356","-7864065"
"15747","","782","333","22","53","0","-3632293","-7864065"
"15748","","782","333","23","56","0","-6721422","-7864065"
"15749","","782","333","24","57","0","-3888308","-7864065"
"15750","","782","333","25","55","0","-5209771","-7864065"
"15751","","782","333","26","50","0","-26091","-7864065"
"15752","","782","333","29","52","0","-3566747","-7864065"
"15753","","782","333","27","60","0","-3566747","-16744193"
"15754","","782","333","28","61","0","-7171692","-16744193"
"15755","","782","333","30","80","0","-7171692","-2212179"
"15756","","782","333","31","81","0","-3171485","-15681864"
"15757","","782","333","33","70","0","-5082320","-9510144"
"15758","","782","333","34","71","0","-7247282","-9510144"
